Generation,PopBestRed,PopBestBlue,PopAvgRed,PopAvgBlue,BestOverallRed,BestOverallBlue
421,10723.81,0,-9131.427,0,19963.81,0
422,16443.81,0,-7689.522,0,19963.81,0
423,17683.81,0,-8295.235,0,19963.81,0
424,15723.81,0,-5782.851,0,19963.81,0
425,17363.81,0,-7340.946,0,19963.81,0
426,12043.81,0,-7872.375,0,19963.81,0
427,17803.81,0,-12573.33,0,19963.81,0
428,15043.81,0,-7097.138,0,19963.81,0
429,13563.81,0,-6028.564,0,19963.81,0
430,16403.81,0,-6222.852,0,19963.81,0
431,16363.81,0,-5201.901,0,19963.81,0
432,18683.81,0,-8660.947,0,19963.81,0
433,18683.81,0,-6024.758,0,19963.81,0
434,17043.81,0,-8259.043,0,19963.81,0
435,15443.81,0,-11588.57,0,19963.81,0
436,17603.81,0,-16137.14,0,19963.81,0
437,16523.81,0,-11398.09,0,19963.81,0
438,17123.81,0,-2666.659,0,19963.81,0
439,18523.81,0,-9729.521,0,19963.81,0
440,16163.81,0,-7725.71,0,19963.81,0
441,12603.81,0,-9927.615,0,19963.81,0
442,13803.81,0,-12537.14,0,19963.81,0
443,17243.81,0,-11864.76,0,19963.81,0
444,14883.81,0,-9289.52,0,19963.81,0
445,16483.81,0,-9514.281,0,19963.81,0
446,17443.81,0,-6470.472,0,19963.81,0
447,13643.81,0,-4679.993,0,19963.81,0
448,14563.81,0,-7137.138,0,19963.81,0
449,17603.81,0,-5660.949,0,19963.81,0
450,17523.81,0,-10112.38,0,19963.81,0
451,17203.81,0,-9327.611,0,19963.81,0
452,16923.81,0,-5855.232,0,19963.81,0
453,17643.81,0,-5112.373,0,19963.81,0
454,13403.81,0,-5546.659,0,19963.81,0
455,16443.81,0,-8539.045,0,19963.81,0
456,16003.81,0,-7260.947,0,19963.81,0
457,18803.81,0,-4260.949,0,19963.81,0
458,16603.81,0,-7022.854,0,19963.81,0
459,13803.81,0,-7367.614,0,19963.81,0
460,17683.81,0,-4175.234,0,19963.81,0
461,14963.81,0,-9961.901,0,19963.81,0
462,18083.81,0,-9348.567,0,19963.81,0
463,16723.81,0,-10630.47,0,19963.81,0
464,18923.81,0,-7041.881,0,19963.81,0
465,17243.81,0,-7914.28,0,19963.81,0
466,18723.81,0,-4314.281,0,19963.81,0
467,17883.81,0,-11611.42,0,19963.81,0
468,18163.81,0,-10550.47,0,19963.81,0
469,14643.81,0,-9931.426,0,19963.81,0
470,18643.81,0,-9302.853,0,19963.81,0
471,17323.81,0,-7876.185,0,19963.81,0
472,17243.81,0,-9506.661,0,19963.81,0
473,11963.81,0,-8485.711,0,19963.81,0
474,13163.81,0,-11464.76,0,19963.81,0
475,17083.81,0,-9013.332,0,19963.81,0
476,17643.81,0,-6481.902,0,19963.81,0
477,18123.81,0,-9013.33,0,19963.81,0
478,3243.806,0,-13453.33,0,19963.81,0
479,16403.81,0,-10497.14,0,19963.81,0
480,17723.81,0,-7651.425,0,19963.81,0
481,14763.81,0,-7839.993,0,19963.81,0
482,16483.81,0,-10114.28,0,19963.81,0
483,16243.81,0,-11266.66,0,19963.81,0
484,16523.81,0,-9500.948,0,19963.81,0
485,17563.81,0,-11483.8,0,19963.81,0
486,14723.81,0,-9405.709,0,19963.81,0
487,17283.81,0,-13624.76,0,19963.81,0
488,16603.81,0,-9809.52,0,19963.81,0
489,11363.81,0,-12445.71,0,19963.81,0
490,17723.81,0,-5308.568,0,19963.81,0
491,14483.81,0,-13118.09,0,19963.81,0
492,17043.81,0,-11072.38,0,19963.81,0
493,14683.81,0,-5952.375,0,19963.81,0
494,14643.81,0,-4043.805,0,19963.81,0
495,16403.81,0,-6878.092,0,19963.81,0
496,11843.81,0,-11687.61,0,19963.81,0
497,16643.81,0,-11603.81,0,19963.81,0
498,17643.81,0,-6137.139,0,19963.81,0
499,17363.81,0,-9024.756,0,19963.81,0
500,11563.81,0,-7676.185,0,19963.81,0
501,17563.81,0,-10445.71,0,19963.81,0
502,10763.81,0,-8419.043,0,19963.81,0
503,17883.81,0,-7373.331,0,19963.81,0
504,17923.81,0,-3045.71,0,19963.81,0
505,15883.81,0,-5222.853,0,19963.81,0
506,17363.81,0,-3697.139,0,19963.81,0
507,17043.81,0,-7074.28,0,19963.81,0
508,18323.81,0,-5396.185,0,19963.81,0
509,17483.81,0,-9965.698,0,19963.81,0
510,19203.81,0,-7447.612,0,19963.81,0
511,16883.81,0,-7689.518,0,19963.81,0
512,16083.81,0,-8820.948,0,19963.81,0
513,17523.81,0,-10201.9,0,19963.81,0
514,14283.81,0,-8379.043,0,19963.81,0
515,-1276.188,0,-7411.421,0,19963.81,0
516,17323.81,0,-12104.76,0,19963.81,0
517,13243.81,0,-10291.43,0,19963.81,0
518,16763.81,0,-12731.43,0,19963.81,0
519,16243.81,0,-10870.47,0,19963.81,0
520,17443.81,0,-6399.996,0,19963.81,0
521,16003.81,0,-10455.24,0,19963.81,0
522,18683.81,0,-5266.662,0,19963.81,0
523,18083.81,0,-6232.378,0,19963.81,0
524,17643.81,0,-7059.042,0,19963.81,0
525,13323.81,0,-8984.758,0,19963.81,0
526,16443.81,0,-8542.854,0,19963.81,0
527,18163.81,0,-5750.473,0,19963.81,0
528,17483.81,0,-10386.67,0,19963.81,0
529,17803.81,0,-17489.52,0,19963.81,0
530,18363.81,0,-10148.57,0,19963.81,0
531,17803.81,0,-8598.091,0,19963.81,0
532,16083.81,0,-6908.566,0,19963.81,0
533,16643.81,0,-6521.897,0,19963.81,0
534,17163.81,0,-6645.706,0,19963.81,0
535,16323.81,0,-6026.659,0,19963.81,0
536,18043.81,0,-5815.23,0,19963.81,0
537,17403.81,0,-9089.521,0,19963.81,0
538,17083.81,0,-8506.662,0,19963.81,0
539,16323.81,0,-9074.283,0,19963.81,0
540,17723.81,0,-8739.042,0,19963.81,0
541,13203.81,0,-8106.661,0,19963.81,0
542,13803.81,0,-9689.521,0,19963.81,0
543,17123.81,0,-10087.61,0,19963.81,0
544,18123.81,0,-9369.518,0,19963.81,0
545,15763.81,0,-8382.853,0,19963.81,0
546,16443.81,0,-13420.95,0,19963.81,0
