Generation,PopBestRed,PopBestBlue,PopAvgRed,PopAvgBlue,BestOverallRed,BestOverallBlue
446,5763,195,0,2402,671,0,5763,195,0
447,5753,106,0,1729,637,0,5763,195,0
448,5753,108,0,1645,057,0,5763,195,0
449,5763,196,0,1514,153,0,5763,196,0
450,5763,195,0,1446,165,0,5763,196,0
451,5753,106,0,1630,456,0,5763,196,0
452,5753,188,0,1764,097,0,5763,196,0
453,5763,195,0,1978,711,0,5763,196,0
454,5763,207,0,2022,972,0,5763,207,0
455,5763,195,0,1773,693,0,5763,207,0
456,5753,106,0,1913,684,0,5763,207,0
457,5763,195,0,1467,119,0,5763,207,0
458,5763,195,0,1685,413,0,5763,207,0
459,5763,195,0,1772,864,0,5763,207,0
460,5783,261,0,1691,967,0,5783,261,0
461,5763,195,0,1925,039,0,5783,261,0
462,5763,195,0,1884,667,0,5783,261,0
463,5773,35,0,1957,913,0,5783,261,0
464,5753,106,0,2298,504,0,5783,261,0
465,5773,245,0,2104,891,0,5783,261,0
466,5763,195,0,2237,674,0,5783,261,0
467,5753,106,0,1490,329,0,5783,261,0
468,5753,112,0,2478,719,0,5783,261,0
469,5763,195,0,2071,035,0,5783,261,0
470,5763,195,0,1596,302,0,5783,261,0
471,5753,106,0,1757,016,0,5783,261,0
472,5753,106,0,2205,177,0,5783,261,0
473,5763,195,0,2387,036,0,5783,261,0
474,5763,195,0,1599,164,0,5783,261,0
475,5763,223,0,1255,574,0,5783,261,0
476,5753,106,0,1483,002,0,5783,261,0
477,5763,195,0,1643,765,0,5783,261,0
478,5763,195,0,1864,153,0,5783,261,0
479,5763,195,0,1159,579,0,5783,261,0
480,5783,259,0,1957,051,0,5783,261,0
481,5763,195,0,2377,719,0,5783,261,0
482,5763,195,0,1514,308,0,5783,261,0
483,5763,195,0,1744,717,0,5783,261,0
484,5753,106,0,1330,896,0,5783,261,0
485,5763,195,0,1978,016,0,5783,261,0
486,5763,195,0,2185,418,0,5783,261,0
487,5753,106,0,1881,357,0,5783,261,0
488,5753,106,0,1845,716,0,5783,261,0
489,5773,265,0,2194,907,0,5783,261,0
490,5763,195,0,2045,333,0,5783,261,0
491,5763,195,0,2103,176,0,5783,261,0
492,5753,106,0,1526,688,0,5783,261,0
493,5763,195,0,1752,73,0,5783,261,0
