Generation;PopBestRed;PopBestBlue;PopAvgRed;PopAvgBlue;BestOverallRed;BestOverallBlue
409;4060,351;0;1922,549;0;4060,351;0
410;4022,822;0;2082,227;0;4022,822;0
411;5183,415;0;1496,21;0;5183,415;0
412;5241,223;0;2352,457;0;5241,223;0
413;2636,466;0;1924,656;0;2636,466;0
414;5346,999;0;2260,198;0;5346,999;0
415;5262,248;0;2177,151;0;5262,248;0
416;4120,924;0;2347,246;0;4120,924;0
417;2616,112;0;2238,377;0;2616,112;0
418;4187,227;0;1415,199;0;4187,227;0
419;4149,934;0;1313,798;0;4149,934;0
420;4126,192;0;1956,796;0;4126,192;0
421;7829,531;0;4308,389;0;7829,531;0
422;4045,595;0;1869,445;0;4045,595;0
423;2634,937;0;2032,499;0;2634,937;0
424;4182,798;0;2292,201;0;4182,798;0
425;4060,842;0;1989,148;0;4060,842;0
426;2740,896;0;1840,99;0;2740,896;0
427;5313,972;0;2407,633;0;5313,972;0
428;5209,651;0;2328,216;0;5209,651;0
429;2683,526;0;2207,902;0;2683,526;0
430;5242,791;0;2321,417;0;5242,791;0
431;2743,358;0;2016,936;0;2743,358;0
432;2635,293;0;976,6754;0;2635,293;0
433;2707,091;0;2224,423;0;2707,091;0
434;4072,277;0;2321,655;0;4072,277;0
435;4114,128;0;2443,868;0;4114,128;0
436;7827,601;0;4370,518;0;7827,601;0
437;2703,13;0;2045,874;0;2703,13;0
438;5225,753;0;2141,047;0;5225,753;0
439;7838,282;0;4483,708;0;7838,282;0
440;5344,788;0;2030,007;0;5344,788;0
441;5276,644;0;1867,192;0;5276,644;0
442;5333,634;0;4018,339;0;5333,634;0
443;5244,685;0;2406,813;0;5244,685;0
444;2633,222;0;2186,252;0;2633,222;0
445;5323,114;0;4539,896;0;5323,114;0
446;4066,18;0;2167,61;0;4066,18;0
447;2615,167;0;2042,396;0;2615,167;0
448;2681,601;0;1801,311;0;2681,601;0
449;4082,455;0;2172,972;0;4082,455;0
450;5246,374;0;2200,729;0;5246,374;0
451;2614,747;0;1854,758;0;2614,747;0
452;4134,198;0;2162,082;0;4134,198;0
453;2640,906;0;1925,564;0;2640,906;0
454;4122,871;0;2340,995;0;4122,871;0
455;4077,321;0;2185,464;0;4077,321;0
456;5306,083;0;2351,693;0;5306,083;0
457;2679,228;0;1818,907;0;2679,228;0
458;5331,301;0;2297,584;0;5331,301;0
459;4046,786;0;1765,094;0;4046,786;0
